Date; Time;  [S];  [S]; Zustand [N]; ROST [N]; Kesseltemp [N]; Abgastemp. [N]; Abgas. SW  [N]; KessStellGr [N]; Saugzug   [N]; Zuluftgebl [N]; Einschub [N]; Fuellst.: [N]; Feuerraumt [N]; Puffert.ob [N]; Puffert.un [N]; Puffer Pu. [N]; Außentemp [N]; Vorlauft.1sw [N]; Vorlauft.1 [N]; Vorlauft.2sw [N]; Vorlauft.2 [N]; KTY6_H2 [N]; KTY7_H2 [N]; Brenn.ST [N]; Laufzeit: [N]; Boardtemp. [N]; Die Kesseltemp. soll sein [N]; 
2022-11-16; 04:44:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 43°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:45:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:45:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:45:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:45:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:45:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:45:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:46:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:46:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:46:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:46:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:46:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:46:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:47:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:47:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:47:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:47:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:47:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:47:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:48:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:48:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:48:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:48:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:48:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:48:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:49:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:49:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:49:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:49:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:49:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:49:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:50:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:50:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:50:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:50:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:50:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:50:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:51:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:51:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:51:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:51:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:51:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:51:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:52:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:52:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:52:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:52:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 36°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:52:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:52:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 248°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:53:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:53:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:53:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:53:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:53:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:53:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:54:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:54:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:54:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 248°; 71%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:54:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:54:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:54:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:55:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:55:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:55:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:55:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:55:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:55:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:56:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:56:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:56:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:56:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:56:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 35°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:56:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:57:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:57:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:57:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:57:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:57:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:57:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:58:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:58:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:58:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:58:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:58:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:58:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:59:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:59:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:59:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:59:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:59:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 04:59:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:00:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:00:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:00:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:00:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:00:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:00:59; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:01:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:01:19; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
2022-11-16; 05:01:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 71.3%; 402°; 76°; 34°; 0%; 4°; 31°; 31°; 42°; 42°; 127°; 127°; 10483; 15914h; 35°; 80°; 
